"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043542","endothelial cell migration","51/1652","229/16481",0.222707423580786,2.22181661503325,6.21438353987907,3.30245873185937e-08,3.18369723515597e-06,3.18369723515597e-06,"9314/2247/1960/1634/9839/2624/79812/57381/2658/1003/406913/7010/6283/23328/84913/8742/2013/2324/94/1012/8613/153090/5155/5468/22915/284/9404/4223/186/3164/306/168667/28984/54345/9037/161198/407006/2113/22846/1906/84830/9353/90627/57608/5797/1948/7049/2549/51378/6915/6237",51
"GO:0008217","regulation of blood pressure","39/1652","154/16481",0.253246753246753,2.52648894688846,6.35226372990861,3.65685203614577e-08,3.45883004852806e-06,3.45883004852806e-06,"1215/3777/354/1359/1910/148/8862/6446/2702/5770/6340/1636/9365/94/1392/5468/10266/5137/5919/186/4883/1511/153/5023/1906/4881/554/3043/1908/2022/659/9607/6915/185/4311/84034/154/63895/4842",39
"GO:0045766","positive regulation of angiogenesis","40/1652","161/16481",0.248447204968944,2.47860677063751,6.29264517724808,4.34818288094378e-08,4.03656310780947e-06,4.03656310780947e-06,"9314/2247/1215/947/2624/126393/729/2658/1003/406913/7010/820/3373/23328/3687/147372/8742/358/2013/10266/187/306/168667/9037/2113/5740/57608/1536/2627/9022/2549/51378/6915/84034/3553/6237/3552/6369/7075/728",40
"GO:0048659","smooth muscle cell proliferation","35/1652","132/16481",0.265151515151515,2.64525552131484,6.33435527790822,5.26441108532534e-08,4.79827141286108e-06,4.79827141286108e-06,"9314/2247/6376/8862/3596/8013/4889/650/8490/1012/2852/5155/4921/5468/2263/7128/4969/9510/28984/3569/1901/5295/407006/2697/1906/4881/65009/5592/5739/3725/93649/659/1264/1839/407007",35
"GO:0032496","response to lipopolysaccharide","58/1652","280/16481",0.207142857142857,2.06653839501902,6.0077560818877,6.00828702759278e-08,5.37848979809332e-06,5.37848979809332e-06,"27063/57088/7538/8564/6556/2623/2204/7431/1910/6376/6590/3596/820/6583/695/23328/4091/249/1543/5473/153090/6688/388325/1524/2263/5196/7128/1440/968/3164/8809/114769/6401/3569/7099/6622/3727/1511/6347/9450/1906/3055/7356/140885/9590/1948/2353/10865/6915/5581/64332/3553/3552/6403/2255/558/4842/948",58
"GO:0001936","regulation of endothelial cell proliferation","34/1652","127/16481",0.267716535433071,2.67084516977751,6.30890174666982,6.29252709743198e-08,5.53411198937307e-06,5.53411198937307e-06,"857/2247/6387/1285/1960/2624/79812/240/2658/8862/406913/7010/84913/8742/2324/94/1012/5155/5468/187/3164/28984/9037/858/26051/22846/6347/57608/5797/2022/185/407007/6369/7075",34
"GO:2000146","negative regulation of cell motility","60/1652","295/16481",0.203389830508475,2.02909672918291,5.95285261913272,7.09805319593398e-08,6.13492080538225e-06,6.13492080538225e-06,"114757/9314/2247/6387/2192/3036/1634/9839/653464/79812/4739/6376/2658/406913/7122/126820/90865/5770/8692/1843/8434/94/149461/153090/5468/10395/1602/22915/4092/57119/5734/4223/186/28984/407006/22846/2697/286205/6347/4286/22998/65009/84830/9353/90627/5797/5592/7049/93649/2022/4163/51378/90102/6915/84034/11122/6910/104/482/969",60
"GO:0030336","negative regulation of cell migration","58/1652","282/16481",0.205673758865248,2.05188209434513,5.94668872720885,7.79550136598056e-08,6.56012922451054e-06,6.56012922451054e-06,"114757/9314/2247/6387/3036/1634/9839/653464/79812/4739/6376/2658/406913/7122/126820/90865/5770/8692/1843/8434/94/149461/153090/5468/10395/1602/22915/4092/5734/4223/186/28984/407006/22846/2697/286205/6347/4286/22998/65009/84830/9353/90627/5797/5592/7049/93649/2022/4163/51378/90102/6915/84034/11122/6910/104/482/969",58
"GO:0003073","regulation of systemic arterial blood pressure","25/1652","78/16481",0.320512820512821,3.19756161917179,6.49313470783534,7.85174054399825e-08,6.56012922451054e-06,6.56012922451054e-06,"1215/3777/354/1359/1910/148/5770/1636/9365/1392/5137/5919/186/1511/153/1906/554/1908/2022/659/9607/185/4311/154/63895",25
"GO:0110053","regulation of actin filament organization","52/1652","242/16481",0.214876033057851,2.1436875912993,5.98223051517241,8.3969399509776e-08,6.90063278266405e-06,6.90063278266405e-06,"1490/4653/6387/81553/25802/10979/25959/9535/6376/163782/126820/256949/91663/7111/11346/6711/8477/22899/56203/395/3071/10395/10174/79933/10810/1440/246/1073/5734/84952/28984/1901/9037/5295/51763/90952/22998/3055/9353/88/130271/85358/29767/90102/335/5581/9647/171024/129446/93663/6369/57580",52
"GO:0050886","endocrine process","26/1652","85/16481",0.305882352941176,3.05160233584959,6.32938313449152,1.25295908048085e-07,1.00036982563157e-05,1.00036982563157e-05,"1215/1359/1910/6926/1601/1636/1393/84417/1392/5468/5137/186/2776/1511/2697/1906/56729/554/1408/1908/80223/185/4311/3553/338442/63895",26
"GO:0006936","muscle contraction","68/1652","356/16481",0.191011235955056,1.90560301439182,5.76554929076032,1.25719726740053e-07,1.00036982563157e-05,1.00036982563157e-05,"322/84502/857/255743/3762/4620/7136/25802/283383/761/1910/55800/148/4619/3741/60675/7111/2702/30820/6442/785/6330/786/23336/9254/1410/56203/3764/2852/9127/6547/477/9732/779/4634/7402/6327/4092/1674/7134/4638/9172/6332/10324/57158/859/2697/6323/1906/10398/4629/56923/10316/5592/246329/124093/1908/29767/3753/93649/7140/1129/1264/845/154/6769/5348/4842",68
"GO:0002237","response to molecule of bacterial origin","59/1652","293/16481",0.201365187713311,2.00889809848854,5.81583676320681,1.31207958610327e-07,1.02772733830245e-05,1.02772733830245e-05,"27063/57088/7538/8564/6556/2623/2204/7431/1910/6376/6590/3596/820/6583/695/23328/4091/249/1543/5473/153090/6688/388325/1524/2263/5196/7128/1440/968/3164/8809/114769/2920/6401/3569/7099/6622/3727/1511/6347/9450/1906/3055/7356/140885/9590/1948/2353/10865/6915/5581/64332/3553/3552/6403/2255/558/4842/948",59
"GO:0043534","blood vessel endothelial cell migration","33/1652","125/16481",0.264,2.63376755447942,6.1197603452923,1.40435617934999e-07,1.08308269647408e-05,1.08308269647408e-05,"9314/2247/1960/2624/79812/57381/2658/1003/406913/2013/94/5155/5468/22915/284/4223/186/3164/28984/54345/161198/407006/2113/22846/84830/9353/90627/57608/1948/7049/2549/51378/6915",33
"GO:0050900","leukocyte migration","65/1652","339/16481",0.191740412979351,1.91287757040719,5.66841197306655,2.0559260120841e-07,1.56156925736024e-05,1.56156925736024e-05,"683/6387/81704/947/83700/177/23604/2277/1910/240/4739/146433/3579/6376/6283/64805/90865/2921/148823/6693/1843/56253/5175/2013/10894/6360/5473/6688/5155/1524/3071/5196/3384/2621/5919/5734/5319/6401/3569/1901/3577/1511/6347/1906/58191/3055/140885/84830/9353/6404/1908/7042/58494/120425/3683/6368/1669/100130520/6369/6403/6441/969/728/2358/5800",65
"GO:0001822","kidney development","48/1652","222/16481",0.216216216216216,2.15705778417643,5.79311717261224,2.14788860718663e-07,1.60706949072038e-05,1.60706949072038e-05,"8516/2247/947/1285/255743/6943/1286/26508/6092/25959/7010/2719/4091/650/847/2674/51196/8692/5175/7481/1636/358/79192/3764/56603/5155/2263/284/4092/186/64321/168667/3399/1906/7704/120892/9353/1958/7042/5420/185/4311/255738/200894/28999/2255/7466/5800",48
"GO:0043269","regulation of monoatomic ion transport","67/1652","354/16481",0.189265536723164,1.88818723410076,5.63841525492978,2.21848158856426e-07,1.63547767698127e-05,1.63547767698127e-05,"84959/84502/857/151651/6387/22953/59285/8787/196996/55800/6376/5243/90139/1318/3596/30820/6330/786/6532/9002/57463/2852/5155/2273/1392/477/53826/187/7402/6327/57119/5319/1128/4638/2890/117/7222/51763/57158/2040/6622/859/5187/6347/5023/1906/88/815/760/246329/1804/3753/5581/255738/845/6769/8514/51393/353514/7881/9465/116444/5348/482/283518/7466/4842",67
"GO:0003015","heart process","49/1652","229/16481",0.213973799126638,2.13468655169862,5.7712240470769,2.25235108759141e-07,1.63638202928924e-05,1.63638202928924e-05,"84502/857/25937/3762/6505/7136/1910/55800/148/8862/3741/10659/6445/2702/30820/5770/6330/1636/3764/6909/6547/477/4634/6327/4092/186/1674/7134/6332/57158/859/2697/6323/153/1906/1908/7042/3753/2627/10268/9607/1129/845/154/6910/27129/5348/482/4842",49
"GO:0006959","humoral immune response","53/1652","257/16481",0.206225680933852,2.05738828539396,5.70229629852831,2.56506283973442e-07,1.83695143079838e-05,1.83695143079838e-05,"683/6362/732/6387/922/6556/354/730/85480/240/7432/6376/6590/729/820/6283/2921/1755/1675/9308/128488/6360/5473/1610/5199/8547/5196/5919/714/5319/5648/2920/4069/3569/3133/710/1511/6347/11326/2/713/2627/2219/6358/3848/3553/6368/1669/8993/6369/1668/10584/712",53
"GO:0060326","cell chemotaxis","57/1652","287/16481",0.198606271777003,1.98137407091816,5.59791310442972,3.44973061550123e-07,2.4046456008995e-05,2.4046456008995e-05,"51554/683/2247/6362/6387/83700/1960/23604/2277/1910/240/4739/146433/3579/6376/6283/2921/9034/1843/5588/6360/5473/6688/5155/1524/3071/5196/9732/2621/5919/5319/3164/2920/3569/9037/3577/1511/6347/1906/58191/9353/1908/7042/2022/2549/185/6358/120425/6368/1839/1669/100130520/6369/6441/728/2358/5800",57
"GO:0003206","cardiac chamber morphogenesis","26/1652","89/16481",0.292134831460674,2.91445166906984,6.0443712352253,3.45371001924525e-07,2.4046456008995e-05,2.4046456008995e-05,"3084/26508/6092/5950/7010/4889/23493/4091/650/4887/6909/2263/4634/187/4092/2294/7134/9353/7048/7042/7049/2627/2022/6586/659/6910",26
"GO:0051145","smooth muscle cell differentiation","18/1652","48/16481",0.375,3.74114709443099,6.34778523414779,3.6691077126034e-07,2.5196215018193e-05,2.5196215018193e-05,"8516/79652/255743/1827/4772/1910/23493/2852/5155/2263/10266/187/9444/407006/2627/93649/2022/4855",18
"GO:0007204","positive regulation of cytosolic calcium ion concentration","37/1652","155/16481",0.238709677419355,2.38146137623994,5.76756360618865,4.07086487296203e-07,2.75773589299441e-05,2.75773589299441e-05,"84502/51554/857/22953/2623/2624/1910/3579/338557/148/5028/60675/9034/2357/2852/1524/6547/5734/5319/117/114/7222/57158/3577/859/146/6347/1906/5739/5737/6915/185/1043/728/4842/2358/948",37
"GO:0060047","heart contraction","47/1652","221/16481",0.212669683257919,2.12167618025046,5.60313461062062,4.7659977023659e-07,3.18559286426137e-05,3.18559286426137e-05,"84502/857/3762/6505/7136/1910/55800/148/8862/3741/10659/6445/2702/30820/5770/6330/1636/3764/6909/6547/477/4634/6327/4092/186/1674/7134/6332/57158/859/2697/6323/153/1906/1908/7042/3753/2627/9607/1129/845/154/6910/27129/5348/482/4842",47
"GO:0007157","heterophilic cell-cell adhesion","18/1652","49/16481",0.36734693877551,3.66479715372832,6.23511797617616,5.25875023210291e-07,3.45318705454709e-05,3.45318705454709e-05,"4045/8578/23705/79633/2895/56253/57463/50863/257194/285025/57863/6401/5789/1088/8642/120425/3683/6403",18
"GO:0007015","actin filament organization","77/1652","436/16481",0.176605504587156,1.76188578759135,5.38134640010885,5.31794232565587e-07,3.45318705454709e-05,3.45318705454709e-05,"1490/4653/6387/81553/9839/23242/25802/10979/25959/4739/9535/6376/57381/163782/126820/256949/91663/7111/11013/10391/11346/6711/8477/246176/22899/56203/2013/221692/4542/4648/395/3071/10395/10174/79933/10810/1440/57477/246/1073/5734/5319/84952/28984/9124/1901/9037/5295/51763/85462/90952/22998/3055/10398/9353/88/10529/130271/359845/85358/408/29767/90102/375307/335/5581/9647/1264/171024/3936/129446/93663/6369/10580/201191/57580/11170",77
"GO:0003205","cardiac chamber development","29/1652","108/16481",0.268518518518519,2.67884606761725,5.84233313473033,5.37300199989373e-07,3.45318705454709e-05,3.45318705454709e-05,"3084/5138/26508/6092/5950/7010/4889/23493/4091/2702/650/7481/4887/6909/2263/4634/187/4092/2294/7134/9353/7048/7042/7049/2627/2022/6586/659/6910",29
"GO:0003158","endothelium development","30/1652","114/16481",0.263157894736842,2.62536638205684,5.81228431122183,5.52454152252202e-07,3.50563628511429e-05,3.50563628511429e-05,"3084/80274/54538/5138/947/6935/2658/1003/10630/7122/84913/3687/91663/23493/2702/55273/5175/94/9223/81575/64321/54345/1901/26051/1906/90627/659/4855/3553/7075",30
"GO:0097529","myeloid leukocyte migration","43/1652","196/16481",0.219387755102041,2.1886983001433,5.58770524155801,5.97717518203544e-07,3.74544739844296e-05,3.74544739844296e-05,"683/6387/83700/177/23604/2277/1910/146433/3579/6376/6283/64805/2921/1843/5175/2013/6360/5473/6688/5155/1524/3071/5196/5919/5734/5319/3569/3577/1511/6347/1906/140885/9353/1908/7042/120425/6368/100130520/6369/6441/728/2358/5800",43
"GO:1901343","negative regulation of vasculature development","29/1652","109/16481",0.26605504587156,2.65426949818957,5.78357452032918,6.6279982778711e-07,4.10199448974911e-05,4.10199448974911e-05,"10218/9314/3202/1285/354/1634/577/240/57556/2658/7122/7010/10365/153090/5468/5196/9510/9444/28984/407006/22846/641700/4881/5797/7042/51378/407007/10516/948",29
"GO:0030038","contractile actin filament bundle assembly","27/1652","98/16481",0.275510204081633,2.74859786529624,5.79474005299395,7.54405574662055e-07,4.55642788648299e-05,4.55642788648299e-05,"1490/4653/9839/10979/11346/8477/22899/221692/395/10395/10174/79933/5734/84952/28984/9124/1901/5295/51763/85462/22998/10398/408/90102/335/9647/10580",27
"GO:0043149","stress fiber assembly","27/1652","98/16481",0.275510204081633,2.74859786529624,5.79474005299395,7.54405574662055e-07,4.55642788648299e-05,4.55642788648299e-05,"1490/4653/9839/10979/11346/8477/22899/221692/395/10395/10174/79933/5734/84952/28984/9124/1901/5295/51763/85462/22998/10398/408/90102/335/9647/10580",27
"GO:0014706","striated muscle tissue development","51/1652","252/16481",0.202380952380952,2.01903176524847,5.44088823536631,7.8225134055847e-07,4.61665935700908e-05,4.61665935700908e-05,"27063/144165/857/3084/2247/1959/6943/1827/5950/6926/140628/6445/23493/2702/650/91807/2066/4211/89780/56203/56603/5239/6909/4487/2263/4634/4092/1073/7134/1901/858/10324/57158/859/2697/1906/65009/4629/88/10529/1948/7042/7049/2627/93649/2022/58529/221662/6910/407007/11214",51
"GO:0032102","negative regulation of response to external stimulus","67/1652","366/16481",0.183060109289617,1.82627945593353,5.33556033407308,7.82796818962241e-07,4.61665935700908e-05,4.61665935700908e-05,"9314/2247/2268/25939/6095/6092/7056/4772/240/387837/6376/2494/338557/2160/1003/3596/7010/2895/8013/4889/90865/160364/5627/1843/2852/5155/5468/5196/7128/22915/55075/5734/8809/114769/4210/9037/3133/407006/710/5740/6347/1906/11326/3055/140885/146760/64116/84830/9353/383/2/5592/1361/90102/55966/335/58529/3848/10162/3553/3949/407007/3552/3824/969/2358/5800",67
"GO:0048738","cardiac muscle tissue development","39/1652","172/16481",0.226744186046512,2.26208894081874,5.55351834578523,8.20370752124371e-07,4.78199834930171e-05,4.78199834930171e-05,"27063/144165/3084/2247/5950/6926/140628/6445/23493/2702/650/91807/2066/4211/89780/6909/4487/2263/4634/4092/7134/1901/57158/859/2697/1906/65009/4629/88/10529/1948/7042/7049/2627/93649/2022/6910/407007/11214",39
"GO:0002765","immune response-inhibiting signal transduction","13/1652","28/16481",0.464285714285714,4.63189640262885,6.41974254264438,8.68543052119426e-07,5.00460496583297e-05,5.00460496583297e-05,"3903/11024/2204/11025/387837/3802/3804/79168/3809/9437/3811/945/353514",13
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","17/1652","46/16481",0.369565217391304,3.6869275713233,6.09084733206755,9.84308155989147e-07,5.60720089315181e-05,5.60720089315181e-05,"1215/1359/1910/148/1636/5137/186/1511/153/1906/554/1908/9607/185/4311/154/63895",17
"GO:0030168","platelet activation","31/1652","123/16481",0.252032520325203,2.51437528297801,5.6266339070348,1.0003535791997e-06,5.63129339515727e-05,5.63129339515727e-05,"84959/2815/2623/51032/7056/5028/10630/64805/375033/2207/6532/5588/9002/5155/5196/7450/22915/83706/139189/3569/7099/2776/1511/10398/3043/81027/5592/84034/79987/6403/558",31
"GO:0060485","mesenchyme development","53/1652","268/16481",0.197761194029851,1.97294324382928,5.35982863857688,1.01100420020777e-06,5.63129339515727e-05,5.63129339515727e-05,"2295/144165/3084/6943/55698/25937/26508/6092/10979/57556/10630/6926/1601/140628/23493/650/223117/7481/2066/2013/94/153090/6909/4487/2263/187/4092/2294/9444/28984/3569/56920/202151/9037/407006/7869/6275/1906/152007/7048/4222/72/8642/7042/7049/2022/659/4855/221662/6910/3553/80031/407007",53
"GO:0010959","regulation of metal ion transport","58/1652","304/16481",0.190789473684211,1.90339062699121,5.30629110593302,1.08779163228849e-06,5.99241698094745e-05,5.99241698094745e-05,"84959/84502/857/151651/6387/22953/59285/8787/196996/55800/6376/90139/1318/3596/30820/6330/786/9002/57463/2852/5155/2273/1392/477/53826/187/7402/6327/57119/5319/4638/117/7222/51763/57158/6622/859/5187/6347/5023/88/815/1804/3753/5581/255738/845/8514/51393/353514/7881/9465/116444/5348/482/283518/7466/4842",58
"GO:1903522","regulation of blood circulation","49/1652","241/16481",0.203319502074689,2.02839510514101,5.36788499031332,1.11142103955994e-06,6.05603659925431e-05,6.05603659925431e-05,"84502/857/177/3762/6505/1910/55800/148/8862/3741/10659/2702/30820/10242/5770/6330/1636/6909/6547/477/9732/4634/6327/4092/186/1674/57158/859/2697/146/153/1906/554/1908/7042/3753/659/9607/6915/1129/185/845/154/6910/79987/27129/5348/482/4842",49
"GO:0043270","positive regulation of monoatomic ion transport","38/1652","168/16481",0.226190476190476,2.25656491410123,5.46386983296247,1.20449746779074e-06,6.49262989896234e-05,6.49262989896234e-05,"857/6387/22953/55800/6376/3596/6330/6532/9002/57463/2852/5155/2273/1392/53826/187/6327/5319/1128/4638/117/7222/6622/6347/5023/1906/88/815/246329/3753/6769/51393/353514/9465/5348/482/7466/4842",38
"GO:0071674","mononuclear cell migration","43/1652","201/16481",0.213930348258706,2.13425306879645,5.40018308252857,1.22386003755874e-06,6.52681954072549e-05,6.52681954072549e-05,"6387/81704/83700/177/1910/240/4739/146433/3579/6376/6283/64805/148823/6693/1843/56253/5175/6688/5155/1524/5196/3384/2621/5919/3569/1901/3577/1511/6347/58191/140885/84830/9353/58494/120425/3683/6368/1669/6441/969/728/2358/5800",43
"GO:0030099","myeloid cell differentiation","65/1652","356/16481",0.182584269662921,1.82153229316865,5.23031047262601,1.25176409428521e-06,6.60536147858082e-05,6.60536147858082e-05,"2038/84959/54861/25893/5153/3202/7538/5138/2815/863/375387/2623/440712/53832/2624/51327/4739/11025/146433/6886/212/7305/90865/130733/650/126014/4211/9846/80739/6688/3071/5468/5196/133522/714/1440/9444/7099/81501/407006/2113/222166/7704/7048/3039/3043/81027/3042/7049/7037/2034/51621/51266/9607/3040/115727/2124/9173/3553/1030/50487/407007/3552/50604/3045",65
